metric,value
prob_call_delayed,0.154060
prob_call_lost,0.019520
avg_delay,26.026069
avg_abs_prediction_error,30.799080
avg_rel_prediction_error,1.812529
delay_distribution,predicted_waiting,actual_waiting,error,relative_error
,92.624318,39.818931,52.805387,1.326138
,92.623225,11.526271,81.096954,7.035836
,92.622500,24.894885,67.727615,2.720543
,92.622025,48.507983,44.114042,0.909418
,92.621259,38.720185,53.901074,1.392067
,0.000000,21.360729,-21.360729,-1.000000
,0.000000,29.332474,-29.332474,-1.000000
,0.000000,26.906141,-26.906141,-1.000000
,92.621851,45.463872,47.157980,1.037263
,92.620720,18.159639,74.461081,4.100361
,0.000000,29.177070,-29.177070,-1.000000
,92.635680,39.253744,53.381936,1.359920
,0.000000,1.060093,-1.060093,-1.000000
,0.000000,13.090002,-13.090002,-1.000000
,0.000000,24.865501,-24.865501,-1.000000
,92.628209,35.588865,57.039344,1.602730
,0.000000,7.522263,-7.522263,-1.000000
,0.000000,1.897363,-1.897363,-1.000000
,0.000000,22.033337,-22.033337,-1.000000
,0.000000,10.001700,-10.001700,-1.000000
,0.000000,72.614067,-72.614067,-1.000000
,92.613066,48.158946,44.454120,0.923071
,0.000000,29.421608,-29.421608,-1.000000
,92.615751,21.610699,71.005052,3.285644
,92.614591,11.189307,81.425284,7.277062
,0.000000,29.100879,-29.100879,-1.000000
,0.000000,16.276078,-16.276078,-1.000000
,0.000000,9.787919,-9.787919,-1.000000
,0.000000,31.898440,-31.898440,-1.000000
,0.000000,1.155818,-1.155818,-1.000000
,0.000000,11.194968,-11.194968,-1.000000
,0.000000,11.275242,-11.275242,-1.000000
,0.000000,6.971767,-6.971767,-1.000000
,92.622916,10.401475,82.221441,7.904787
,0.000000,7.361419,-7.361419,-1.000000
,0.000000,7.756200,-7.756200,-1.000000
,0.000000,35.339064,-35.339064,-1.000000
,0.000000,2.183017,-2.183017,-1.000000
,0.000000,4.726639,-4.726639,-1.000000
,0.000000,14.886031,-14.886031,-1.000000
,92.631461,45.921706,46.709755,1.017161
,92.630144,53.850044,38.780099,0.720150
,0.000000,63.690322,-63.690322,-1.000000
,92.634797,58.251822,34.382976,0.590247
,0.000000,33.370149,-33.370149,-1.000000
,92.634122,19.974460,72.659663,3.637628
,0.000000,3.959353,-3.959353,-1.000000
,0.000000,29.551253,-29.551253,-1.000000
,92.644820,9.466922,83.177897,8.786160
,0.000000,4.403368,-4.403368,-1.000000
,0.000000,28.591589,-28.591589,-1.000000
,92.642212,31.165331,61.476881,1.972605
,0.000000,17.544471,-17.544471,-1.000000
,0.000000,50.506813,-50.506813,-1.000000
,92.646846,19.354024,73.292822,3.786955
,0.000000,18.915899,-18.915899,-1.000000
,0.000000,3.074065,-3.074065,-1.000000
,0.000000,57.727776,-57.727776,-1.000000
,0.000000,6.582546,-6.582546,-1.000000
,0.000000,14.146862,-14.146862,-1.000000
,0.000000,17.275927,-17.275927,-1.000000
,92.644506,17.230285,75.414221,4.376841
,0.000000,15.493908,-15.493908,-1.000000
,0.000000,48.572616,-48.572616,-1.000000
,92.641427,36.878005,55.763422,1.512105
,0.000000,17.037866,-17.037866,-1.000000
,0.000000,2.088080,-2.088080,-1.000000
,0.000000,17.186350,-17.186350,-1.000000
,92.632807,13.100157,79.532650,6.071122
,0.000000,42.737841,-42.737841,-1.000000
,92.632138,40.531809,52.100329,1.285418
,0.000000,24.258940,-24.258940,-1.000000
,92.634047,24.232914,68.401133,2.822654
,0.000000,9.761141,-9.761141,-1.000000
,0.000000,8.814127,-8.814127,-1.000000
,0.000000,16.172062,-16.172062,-1.000000
,92.627811,36.268375,56.359435,1.553955
,92.626415,39.421180,53.205235,1.349661
,0.000000,18.439784,-18.439784,-1.000000
,0.000000,2.103855,-2.103855,-1.000000
,0.000000,59.752357,-59.752357,-1.000000
,0.000000,15.129394,-15.129394,-1.000000
,0.000000,4.721831,-4.721831,-1.000000
,0.000000,36.064874,-36.064874,-1.000000
,92.610245,28.392810,64.217436,2.261750
,0.000000,17.990443,-17.990443,-1.000000
,0.000000,17.186934,-17.186934,-1.000000
,92.615478,51.973892,40.641586,0.781962
,0.000000,2.297652,-2.297652,-1.000000
,0.000000,16.670653,-16.670653,-1.000000
,0.000000,27.142712,-27.142712,-1.000000
,92.626390,3.154507,89.471884,28.363193
,0.000000,26.391630,-26.391630,-1.000000
,0.000000,47.593631,-47.593631,-1.000000
,92.614187,47.211086,45.403102,0.961704
,0.000000,24.257179,-24.257179,-1.000000
,0.000000,19.579034,-19.579034,-1.000000
,0.000000,17.194094,-17.194094,-1.000000
,92.617868,35.885604,56.732264,1.580920
,0.000000,2.177390,-2.177390,-1.000000
,0.000000,17.764066,-17.764066,-1.000000
,0.000000,45.528535,-45.528535,-1.000000
,92.611575,65.638285,26.973290,0.410938
,0.000000,9.339991,-9.339991,-1.000000
,0.000000,5.567744,-5.567744,-1.000000
,0.000000,19.839221,-19.839221,-1.000000
,0.000000,35.790235,-35.790235,-1.000000
,92.611581,20.706850,71.904730,3.472509
,0.000000,40.471756,-40.471756,-1.000000
,0.000000,6.668338,-6.668338,-1.000000
,0.000000,1.574226,-1.574226,-1.000000
,0.000000,0.698487,-0.698487,-1.000000
,0.000000,0.270483,-0.270483,-1.000000
,0.000000,8.502744,-8.502744,-1.000000
,0.000000,37.004214,-37.004214,-1.000000
,0.000000,16.946034,-16.946034,-1.000000
,0.000000,5.558786,-5.558786,-1.000000
,0.000000,5.036297,-5.036297,-1.000000
,0.000000,10.545730,-10.545730,-1.000000
,0.000000,11.813913,-11.813913,-1.000000
,0.000000,18.063234,-18.063234,-1.000000
,0.000000,9.040164,-9.040164,-1.000000
,0.000000,4.947580,-4.947580,-1.000000
,0.000000,88.037126,-88.037126,-1.000000
,92.587858,74.689778,17.898080,0.239632
,0.000000,0.304162,-0.304162,-1.000000
,0.000000,4.042302,-4.042302,-1.000000
,0.000000,25.081567,-25.081567,-1.000000
,92.595235,29.313659,63.281575,2.158774
,0.000000,8.058449,-8.058449,-1.000000
,0.000000,38.065011,-38.065011,-1.000000
,0.000000,23.241024,-23.241024,-1.000000
,92.597623,57.403609,35.194013,0.613098
,92.602480,29.274879,63.327602,2.163206
,92.601553,7.519245,85.082308,11.315273
,0.000000,16.323831,-16.323831,-1.000000
,0.000000,28.149938,-28.149938,-1.000000
,92.607275,0.349693,92.257582,263.824523
,0.000000,8.261978,-8.261978,-1.000000
,0.000000,6.426451,-6.426451,-1.000000
,0.000000,8.310610,-8.310610,-1.000000
,0.000000,30.649057,-30.649057,-1.000000
,92.598620,15.729569,76.869051,4.886914
,0.000000,4.181322,-4.181322,-1.000000
,0.000000,35.026636,-35.026636,-1.000000
,0.000000,5.487968,-5.487968,-1.000000
,0.000000,3.732720,-3.732720,-1.000000
,0.000000,32.055163,-32.055163,-1.000000
,92.605874,41.573993,51.031881,1.227495
,92.605272,68.362369,24.242903,0.354624
,92.604798,119.328569,-26.723772,-0.223951
,92.604461,62.494000,30.110461,0.481814
,0.000000,20.282181,-20.282181,-1.000000
,92.606600,37.614118,54.992482,1.462017
,0.000000,22.617862,-22.617862,-1.000000
,92.613081,11.819351,80.793730,6.835716
,0.000000,53.552125,-53.552125,-1.000000
,92.610954,77.509509,15.101444,0.194833
,0.000000,39.225064,-39.225064,-1.000000
,92.609298,27.895782,64.713516,2.319832
,0.000000,11.479473,-11.479473,-1.000000
,92.618888,7.632017,84.986871,11.135572
,0.000000,5.640478,-5.640478,-1.000000
,0.000000,3.631890,-3.631890,-1.000000
,0.000000,54.167094,-54.167094,-1.000000
,92.629263,79.010126,13.619136,0.172372
,0.000000,9.840983,-9.840983,-1.000000
,0.000000,14.106403,-14.106403,-1.000000
,0.000000,2.265098,-2.265098,-1.000000
,0.000000,10.914943,-10.914943,-1.000000
,0.000000,9.947235,-9.947235,-1.000000
,0.000000,33.937681,-33.937681,-1.000000
,0.000000,1.065934,-1.065934,-1.000000
,0.000000,6.034906,-6.034906,-1.000000
,0.000000,9.656698,-9.656698,-1.000000
,0.000000,7.315355,-7.315355,-1.000000
,0.000000,16.187179,-16.187179,-1.000000
,92.639660,28.322392,64.317268,2.270898
,0.000000,57.037685,-57.037685,-1.000000
,0.000000,8.084417,-8.084417,-1.000000
,92.642155,47.327963,45.314192,0.957451
,92.641537,71.736682,20.904854,0.291411
,92.641155,40.501932,52.139224,1.287327
,0.000000,2.669543,-2.669543,-1.000000
,0.000000,5.318193,-5.318193,-1.000000
,0.000000,10.375724,-10.375724,-1.000000
,0.000000,23.210133,-23.210133,-1.000000
,0.000000,5.837186,-5.837186,-1.000000
,0.000000,53.423616,-53.423616,-1.000000
,0.000000,17.206644,-17.206644,-1.000000
,0.000000,28.296744,-28.296744,-1.000000
,92.650780,19.035203,73.615578,3.867339
,0.000000,64.743760,-64.743760,-1.000000
,92.649013,55.916732,36.732281,0.656910
,0.000000,18.972943,-18.972943,-1.000000
,0.000000,13.463966,-13.463966,-1.000000
,0.000000,29.168824,-29.168824,-1.000000
,92.651876,13.495770,79.156106,5.865253
,92.651373,36.273316,56.378058,1.554257
,92.650716,35.906549,56.744166,1.580329
,92.650338,74.913775,17.736564,0.236760
,0.000000,42.466896,-42.466896,-1.000000
,92.653124,70.862217,21.790907,0.307511
,92.652178,28.751138,63.901040,2.222557
,92.653717,41.669072,50.984644,1.223561
,92.652638,37.855757,54.796881,1.447518
,0.000000,17.857903,-17.857903,-1.000000
,0.000000,41.198679,-41.198679,-1.000000
,92.659916,48.730414,43.929502,0.901480
,92.659802,41.421842,51.237960,1.236979
,0.000000,11.779884,-11.779884,-1.000000
,0.000000,9.388217,-9.388217,-1.000000
,0.000000,9.454070,-9.454070,-1.000000
,0.000000,11.885720,-11.885720,-1.000000
,0.000000,20.025319,-20.025319,-1.000000
,0.000000,22.618940,-22.618940,-1.000000
,0.000000,6.825080,-6.825080,-1.000000
,0.000000,50.244580,-50.244580,-1.000000
,0.000000,9.856412,-9.856412,-1.000000
,0.000000,18.085448,-18.085448,-1.000000
,0.000000,13.997471,-13.997471,-1.000000
,0.000000,25.029390,-25.029390,-1.000000
,92.672747,66.862726,25.810021,0.386015
,0.000000,0.662704,-0.662704,-1.000000
,0.000000,25.094051,-25.094051,-1.000000
,92.677629,44.895519,47.782110,1.064296
,92.676300,18.674599,74.001701,3.962693
,0.000000,15.418459,-15.418459,-1.000000
,92.681379,8.717219,83.964159,9.631989
,92.681108,59.745334,32.935775,0.551269
,92.680518,33.239312,59.441206,1.788280
,92.684465,33.688470,58.995995,1.751222
,92.683774,23.614016,69.069758,2.924948
,0.000000,14.986085,-14.986085,-1.000000
,0.000000,22.844201,-22.844201,-1.000000
,92.687859,26.530068,66.157791,2.493691
,0.000000,0.905732,-0.905732,-1.000000
,0.000000,4.162801,-4.162801,-1.000000
,0.000000,5.644579,-5.644579,-1.000000
,0.000000,1.584625,-1.584625,-1.000000
,0.000000,18.924758,-18.924758,-1.000000
,0.000000,3.195732,-3.195732,-1.000000
,0.000000,34.772591,-34.772591,-1.000000
,92.687654,16.527492,76.160162,4.608089
,0.000000,25.128557,-25.128557,-1.000000
,0.000000,25.530819,-25.530819,-1.000000
,0.000000,1.689158,-1.689158,-1.000000
,0.000000,10.243480,-10.243480,-1.000000
,0.000000,1.195532,-1.195532,-1.000000
,0.000000,14.579398,-14.579398,-1.000000
,0.000000,17.688714,-17.688714,-1.000000
,92.661324,55.992529,36.668795,0.654887
,92.660549,56.872869,35.787680,0.629258
,0.000000,5.863320,-5.863320,-1.000000
,0.000000,1.219824,-1.219824,-1.000000
,0.000000,13.990070,-13.990070,-1.000000
,0.000000,25.862784,-25.862784,-1.000000
,92.669036,10.236663,82.432373,8.052661
,0.000000,13.239062,-13.239062,-1.000000
,92.665386,7.064028,85.601358,12.117924
,0.000000,13.181374,-13.181374,-1.000000
,0.000000,45.879240,-45.879240,-1.000000
,0.000000,4.050558,-4.050558,-1.000000
,0.000000,39.722820,-39.722820,-1.000000
,92.661194,38.156041,54.505153,1.428480
,0.000000,55.104811,-55.104811,-1.000000
,92.660569,61.029094,31.631476,0.518302
,0.000000,26.136482,-26.136482,-1.000000
,0.000000,17.888790,-17.888790,-1.000000
,92.644829,68.564260,24.080568,0.351212
,92.644643,4.928218,87.716424,17.798810
,0.000000,19.094238,-19.094238,-1.000000
,0.000000,46.699834,-46.699834,-1.000000
,92.648753,68.745006,23.903747,0.347716
,92.648306,23.907443,68.740863,2.875291
,0.000000,11.856331,-11.856331,-1.000000
,0.000000,27.378207,-27.378207,-1.000000
,92.654804,35.593432,57.061372,1.603143
,0.000000,12.208941,-12.208941,-1.000000
,0.000000,10.802378,-10.802378,-1.000000
,0.000000,19.463390,-19.463390,-1.000000
,0.000000,21.297681,-21.297681,-1.000000
,92.664899,90.418678,2.246221,0.024842
,92.664144,73.365775,19.298369,0.263043
,0.000000,0.702794,-0.702794,-1.000000
,0.000000,2.907811,-2.907811,-1.000000
,0.000000,7.266346,-7.266346,-1.000000
,0.000000,13.036080,-13.036080,-1.000000
,0.000000,48.186637,-48.186637,-1.000000
,92.668259,49.691277,42.976983,0.864880
,0.000000,15.140519,-15.140519,-1.000000
,0.000000,11.344198,-11.344198,-1.000000
,92.667728,41.262429,51.405299,1.245814
,92.670051,8.962490,83.707561,9.339767
,0.000000,130.062583,-130.062583,-1.000000
,92.668323,215.503148,-122.834825,-0.569991
,0.000000,39.998197,-39.998197,-1.000000
,92.677316,27.434608,65.242708,2.378117
,0.000000,6.827391,-6.827391,-1.000000
,0.000000,45.048899,-45.048899,-1.000000
,0.000000,51.480934,-51.480934,-1.000000
,92.674833,51.323698,41.351134,0.805693
,0.000000,25.005432,-25.005432,-1.000000
,92.678183,35.576981,57.101201,1.605004
,0.000000,28.265317,-28.265317,-1.000000
,92.674270,25.530216,67.144054,2.629984
,0.000000,24.574075,-24.574075,-1.000000
,92.672351,15.091980,77.580372,5.140503
,0.000000,35.964593,-35.964593,-1.000000
,0.000000,17.298839,-17.298839,-1.000000
,0.000000,18.158377,-18.158377,-1.000000
,92.681648,15.338953,77.342695,5.042241
,0.000000,7.002530,-7.002530,-1.000000
,0.000000,27.585789,-27.585789,-1.000000
,0.000000,52.032233,-52.032233,-1.000000
,92.689912,96.049594,-3.359682,-0.034979
,92.688997,55.752640,36.936357,0.662504
,0.000000,38.310060,-38.310060,-1.000000
,0.000000,8.117470,-8.117470,-1.000000
,0.000000,20.657850,-20.657850,-1.000000
,0.000000,47.634619,-47.634619,-1.000000
,0.000000,4.302780,-4.302780,-1.000000
,0.000000,57.300731,-57.300731,-1.000000
,0.000000,5.804581,-5.804581,-1.000000
,0.000000,1.081713,-1.081713,-1.000000
,0.000000,3.938539,-3.938539,-1.000000
,0.000000,10.001344,-10.001344,-1.000000
,0.000000,1.276340,-1.276340,-1.000000
,0.000000,71.655422,-71.655422,-1.000000
,92.675062,55.148893,37.526169,0.680452
,92.674937,76.949931,15.725006,0.204354
,0.000000,5.747992,-5.747992,-1.000000
,0.000000,9.183589,-9.183589,-1.000000
,0.000000,16.903513,-16.903513,-1.000000
,0.000000,4.452088,-4.452088,-1.000000
,0.000000,35.888695,-35.888695,-1.000000
,0.000000,1.533434,-1.533434,-1.000000
,0.000000,20.468070,-20.468070,-1.000000
,0.000000,41.986156,-41.986156,-1.000000
,0.000000,1.091143,-1.091143,-1.000000
,0.000000,22.294244,-22.294244,-1.000000
,92.679099,9.372242,83.306857,8.888680
,0.000000,19.820157,-19.820157,-1.000000
,0.000000,9.127366,-9.127366,-1.000000
,0.000000,21.093201,-21.093201,-1.000000
,0.000000,19.518794,-19.518794,-1.000000
,92.683096,53.065203,39.617893,0.746589
,92.683796,46.329259,46.354537,1.000546
,0.000000,19.931211,-19.931211,-1.000000
,0.000000,2.025087,-2.025087,-1.000000
,0.000000,17.996338,-17.996338,-1.000000
,0.000000,7.657778,-7.657778,-1.000000
,0.000000,43.816127,-43.816127,-1.000000
,92.684849,45.168635,47.516213,1.051974
,92.684678,7.536801,85.147877,11.297616
,92.689394,33.245790,59.443604,1.788004
,92.693097,68.361505,24.331592,0.355925
,92.692825,39.508865,53.183960,1.346127
,92.692394,18.172139,74.520256,4.100797
,0.000000,11.018823,-11.018823,-1.000000
,0.000000,41.686508,-41.686508,-1.000000
,92.706031,17.657425,75.048606,4.250258
,92.705520,3.909309,88.796211,22.714044
,0.000000,53.559085,-53.559085,-1.000000
,92.688952,23.609115,69.079837,2.925982
,92.688254,74.621436,18.066818,0.242113
,0.000000,16.331932,-16.331932,-1.000000
,0.000000,5.074475,-5.074475,-1.000000
,0.000000,17.115348,-17.115348,-1.000000
,0.000000,0.538786,-0.538786,-1.000000
,0.000000,10.343883,-10.343883,-1.000000
,0.000000,19.592858,-19.592858,-1.000000
,0.000000,42.432367,-42.432367,-1.000000
,92.691827,17.504048,75.187779,4.295451
,92.691389,19.865903,72.825486,3.665853
,92.690864,45.587024,47.103840,1.033273
,92.690502,18.826845,73.863658,3.923316
,0.000000,31.243607,-31.243607,-1.000000
,92.687651,48.747404,43.940246,0.901386
,0.000000,15.760680,-15.760680,-1.000000
,0.000000,6.328211,-6.328211,-1.000000
,0.000000,31.106315,-31.106315,-1.000000
,0.000000,25.951302,-25.951302,-1.000000
,0.000000,24.732047,-24.732047,-1.000000
,92.689351,25.399309,67.290043,2.649286
,0.000000,14.496252,-14.496252,-1.000000
,92.690316,27.523378,65.166938,2.367694
,0.000000,20.719917,-20.719917,-1.000000
,0.000000,23.587774,-23.587774,-1.000000
,0.000000,0.108932,-0.108932,-1.000000
,0.000000,18.456885,-18.456885,-1.000000
,0.000000,6.184069,-6.184069,-1.000000
,0.000000,25.029176,-25.029176,-1.000000
,92.689017,17.494123,75.194895,4.298295
,0.000000,34.142430,-34.142430,-1.000000
,92.688445,35.306678,57.381768,1.625238
,0.000000,6.949748,-6.949748,-1.000000
,0.000000,3.158720,-3.158720,-1.000000
,0.000000,11.202340,-11.202340,-1.000000
,0.000000,26.600182,-26.600182,-1.000000
,92.685965,66.837522,25.848444,0.386736
,92.685860,84.813469,7.872390,0.092820
,92.685101,29.487913,63.197188,2.143156
,0.000000,35.602534,-35.602534,-1.000000
,0.000000,2.064510,-2.064510,-1.000000
,0.000000,28.632578,-28.632578,-1.000000
,92.690818,52.968067,39.722751,0.749938
,0.000000,24.904225,-24.904225,-1.000000
,0.000000,10.376370,-10.376370,-1.000000
,92.698170,17.840603,74.857568,4.195910
,0.000000,9.970636,-9.970636,-1.000000
,0.000000,10.765159,-10.765159,-1.000000
,92.680686,8.108288,84.572398,10.430365
,0.000000,12.300080,-12.300080,-1.000000
,0.000000,1.900668,-1.900668,-1.000000
,0.000000,13.818993,-13.818993,-1.000000
,92.675248,35.356324,57.318924,1.621179
,92.678413,22.564245,70.114168,3.107313
,92.678097,80.086187,12.591910,0.157229
,92.677671,85.567515,7.110156,0.083094
,0.000000,33.280918,-33.280918,-1.000000
,92.676206,76.603216,16.072990,0.209821
,92.675073,20.937619,71.737453,3.426247
,0.000000,43.011604,-43.011604,-1.000000
,92.684579,71.880928,20.803651,0.289418
,92.684051,42.254943,50.429108,1.193449
,0.000000,16.531194,-16.531194,-1.000000
,0.000000,15.924111,-15.924111,-1.000000
,0.000000,24.347295,-24.347295,-1.000000
,92.699396,87.405899,5.293497,0.060562
,92.698768,40.473110,52.225658,1.290379
,0.000000,4.724197,-4.724197,-1.000000
,0.000000,3.937634,-3.937634,-1.000000
,0.000000,5.471262,-5.471262,-1.000000
,0.000000,13.910298,-13.910298,-1.000000
,0.000000,56.490007,-56.490007,-1.000000
,92.705149,57.948037,34.757111,0.599798
,0.000000,39.641322,-39.641322,-1.000000
,92.706350,19.178993,73.527357,3.833744
,0.000000,14.760706,-14.760706,-1.000000
,92.702686,28.639944,64.062742,2.236832
,92.702502,30.317109,62.385393,2.057762
,92.701233,26.998147,65.703086,2.433615
,0.000000,6.272996,-6.272996,-1.000000
,0.000000,26.024289,-26.024289,-1.000000
,92.699540,36.817902,55.881639,1.517784
,92.698465,20.711808,71.986657,3.475634
,0.000000,11.899968,-11.899968,-1.000000
,92.695544,11.706156,80.989388,6.918530
,0.000000,15.104277,-15.104277,-1.000000
,92.693293,5.451942,87.241351,16.001886
,0.000000,1.095680,-1.095680,-1.000000
,0.000000,19.680838,-19.680838,-1.000000
,0.000000,31.199489,-31.199489,-1.000000
,0.000000,12.602031,-12.602031,-1.000000
,92.697337,25.829512,66.867824,2.588815
,0.000000,21.846177,-21.846177,-1.000000
,92.696183,14.264745,78.431438,5.498271
,0.000000,4.885880,-4.885880,-1.000000
,0.000000,19.421370,-19.421370,-1.000000
,0.000000,14.780852,-14.780852,-1.000000
,92.687367,19.550429,73.136938,3.740938
,0.000000,20.766606,-20.766606,-1.000000
,0.000000,24.163423,-24.163423,-1.000000
,0.000000,19.096153,-19.096153,-1.000000
,92.692338,9.252057,83.440282,9.018566
,0.000000,42.586742,-42.586742,-1.000000
,92.689814,21.275369,71.414446,3.356673
,0.000000,18.814789,-18.814789,-1.000000
,92.689054,52.918870,39.770184,0.751531
,0.000000,3.275884,-3.275884,-1.000000
,0.000000,24.917872,-24.917872,-1.000000
,0.000000,3.632566,-3.632566,-1.000000
,0.000000,18.174849,-18.174849,-1.000000
,92.691000,15.774226,76.916773,4.876104
,0.000000,33.450547,-33.450547,-1.000000
,0.000000,22.465587,-22.465587,-1.000000
,92.694167,19.947203,72.746965,3.646976
,0.000000,7.188276,-7.188276,-1.000000
,0.000000,38.542771,-38.542771,-1.000000
,0.000000,8.710977,-8.710977,-1.000000
,0.000000,43.792243,-43.792243,-1.000000
,92.711743,20.659854,72.051889,3.487531
,0.000000,11.807733,-11.807733,-1.000000
,0.000000,12.873303,-12.873303,-1.000000
,0.000000,9.839893,-9.839893,-1.000000
,0.000000,4.532583,-4.532583,-1.000000
,0.000000,16.041827,-16.041827,-1.000000
,0.000000,2.518152,-2.518152,-1.000000
,0.000000,20.254172,-20.254172,-1.000000
,0.000000,32.200204,-32.200204,-1.000000
,0.000000,40.550778,-40.550778,-1.000000
,92.712687,35.165505,57.547181,1.636467
,0.000000,42.682554,-42.682554,-1.000000
,92.712275,74.002822,18.709453,0.252821
,92.711362,9.612070,83.099291,8.645306
,0.000000,0.452281,-0.452281,-1.000000
,0.000000,12.005587,-12.005587,-1.000000
,0.000000,20.557637,-20.557637,-1.000000
,0.000000,8.370493,-8.370493,-1.000000
,0.000000,16.970589,-16.970589,-1.000000
,0.000000,54.678101,-54.678101,-1.000000
,92.704599,82.371659,10.332940,0.125443
,92.704334,20.457545,72.246789,3.531547
,0.000000,11.342930,-11.342930,-1.000000
,92.708320,24.305857,68.402463,2.814238
,0.000000,26.804120,-26.804120,-1.000000
,0.000000,7.621625,-7.621625,-1.000000
,0.000000,19.563537,-19.563537,-1.000000
,0.000000,22.053072,-22.053072,-1.000000
,0.000000,24.399531,-24.399531,-1.000000
,92.700309,36.583566,56.116743,1.533933
,0.000000,74.020157,-74.020157,-1.000000
,92.690056,100.117958,-7.427902,-0.074192
,92.689853,47.790935,44.898918,0.939486
,0.000000,14.790438,-14.790438,-1.000000
,92.697091,16.911361,75.785730,4.481350
,0.000000,5.022334,-5.022334,-1.000000
,0.000000,40.512899,-40.512899,-1.000000
,92.692324,18.473403,74.218922,4.017610
,0.000000,32.401250,-32.401250,-1.000000
,92.693809,54.240263,38.453546,0.708948
,0.000000,38.524552,-38.524552,-1.000000
,92.700976,50.936262,41.764714,0.819941
,92.700422,49.182018,43.518404,0.884844
,0.000000,17.771049,-17.771049,-1.000000
,0.000000,26.106627,-26.106627,-1.000000
,92.698795,22.679013,70.019782,3.087426
,0.000000,27.578782,-27.578782,-1.000000
,0.000000,2.520130,-2.520130,-1.000000
,0.000000,118.730349,-118.730349,-1.000000
,92.696433,7.125439,85.570995,12.009225
,0.000000,44.460737,-44.460737,-1.000000
,92.702473,18.242284,74.460189,4.081736
,0.000000,29.998294,-29.998294,-1.000000
,92.703624,38.287813,54.415811,1.421231
,0.000000,9.064596,-9.064596,-1.000000
,0.000000,14.339215,-14.339215,-1.000000
,0.000000,16.963861,-16.963861,-1.000000
,0.000000,29.406572,-29.406572,-1.000000
,0.000000,3.338880,-3.338880,-1.000000
,0.000000,48.114986,-48.114986,-1.000000
,92.692561,40.873296,51.819265,1.267802
,0.000000,7.047880,-7.047880,-1.000000
,0.000000,13.043830,-13.043830,-1.000000
,0.000000,50.954884,-50.954884,-1.000000
,92.700799,55.870437,36.830362,0.659210
,0.000000,37.403533,-37.403533,-1.000000
,92.700487,65.182193,27.518294,0.422175
,0.000000,1.711394,-1.711394,-1.000000
,0.000000,23.597028,-23.597028,-1.000000
,0.000000,32.731004,-32.731004,-1.000000
,92.700344,48.111831,44.588513,0.926768
,92.699548,95.219867,-2.520319,-0.026468
,0.000000,36.603494,-36.603494,-1.000000
,92.698531,15.900632,76.797898,4.829864
,0.000000,11.017614,-11.017614,-1.000000
,0.000000,17.084147,-17.084147,-1.000000
,0.000000,14.679009,-14.679009,-1.000000
,0.000000,3.552656,-3.552656,-1.000000
,0.000000,11.870835,-11.870835,-1.000000
,92.704155,64.597198,28.106958,0.435111
,0.000000,22.101020,-22.101020,-1.000000
,0.000000,24.649753,-24.649753,-1.000000
,0.000000,0.266225,-0.266225,-1.000000
,0.000000,27.982242,-27.982242,-1.000000
,0.000000,40.437079,-40.437079,-1.000000
,92.713977,61.194514,31.519463,0.515070
,0.000000,20.076198,-20.076198,-1.000000
,92.718856,84.376249,8.342608,0.098874
,92.720065,77.466966,15.253099,0.196898
,0.000000,28.125502,-28.125502,-1.000000
,0.000000,11.659177,-11.659177,-1.000000
,92.729743,32.601709,60.128034,1.844322
,92.729418,60.820008,31.909410,0.524653
,0.000000,43.633333,-43.633333,-1.000000
,0.000000,9.674097,-9.674097,-1.000000
,92.727161,4.846561,87.880600,18.132568
,0.000000,0.391296,-0.391296,-1.000000
,0.000000,13.138524,-13.138524,-1.000000
,0.000000,11.417397,-11.417397,-1.000000
,0.000000,26.122935,-26.122935,-1.000000
,0.000000,17.263098,-17.263098,-1.000000
,0.000000,44.466202,-44.466202,-1.000000
,0.000000,64.382557,-64.382557,-1.000000
,92.716742,27.797947,64.918795,2.335381
,92.716129,33.125342,59.590787,1.798949
,0.000000,7.909033,-7.909033,-1.000000
,0.000000,12.649281,-12.649281,-1.000000
,92.718998,13.341548,79.377450,5.949643
,0.000000,28.765679,-28.765679,-1.000000
,0.000000,13.690577,-13.690577,-1.000000
,0.000000,30.307794,-30.307794,-1.000000
,0.000000,24.284310,-24.284310,-1.000000
,92.715029,6.800174,85.914855,12.634214
,0.000000,1.312923,-1.312923,-1.000000
,0.000000,7.315458,-7.315458,-1.000000
,0.000000,2.322499,-2.322499,-1.000000
,0.000000,17.394076,-17.394076,-1.000000
,0.000000,5.994918,-5.994918,-1.000000
,0.000000,5.176869,-5.176869,-1.000000
,92.713094,21.048045,71.665049,3.404832
,92.713020,54.436657,38.276363,0.703136
,0.000000,0.430203,-0.430203,-1.000000
,0.000000,104.183376,-104.183376,-1.000000
,92.714052,87.891203,4.822849,0.054873
,0.000000,58.324674,-58.324674,-1.000000
,92.717433,67.523794,25.193639,0.373108
,0.000000,32.192484,-32.192484,-1.000000
,92.716382,46.581807,46.134575,0.990399
,92.720959,23.662827,69.058132,2.918423
,0.000000,14.176544,-14.176544,-1.000000
,0.000000,46.722271,-46.722271,-1.000000
,92.724976,18.858060,73.866917,3.916995
,0.000000,7.333744,-7.333744,-1.000000
,0.000000,16.399710,-16.399710,-1.000000
,0.000000,2.476681,-2.476681,-1.000000
,0.000000,21.637406,-21.637406,-1.000000
,0.000000,5.338506,-5.338506,-1.000000
,92.703550,17.016999,75.686551,4.447703
,0.000000,0.810237,-0.810237,-1.000000
