actual_delay,predicted_delay,absolute_error,relative_error
34.031728,25.725674,8.306054,0.244068
10.228995,0.000000,10.228995,1.000000
7.383649,0.000000,7.383649,1.000000
30.328963,0.000000,30.328963,1.000000
21.898393,0.000000,21.898393,1.000000
35.544137,0.000000,35.544137,1.000000
2.059947,0.000000,2.059947,1.000000
13.872303,0.000000,13.872303,1.000000
13.265421,25.724479,12.459058,0.939213
21.065211,0.000000,21.065211,1.000000
36.330322,25.722512,10.607810,0.291982
60.322765,25.722135,34.600630,0.573592
18.622960,25.722993,7.100033,0.381252
16.726915,0.000000,16.726915,1.000000
3.753102,0.000000,3.753102,1.000000
36.053894,0.000000,36.053894,1.000000
9.404624,0.000000,9.404624,1.000000
6.405850,25.723549,19.317699,3.015634
44.533913,0.000000,44.533913,1.000000
121.476714,25.720667,95.756047,0.788267
43.598305,0.000000,43.598305,1.000000
43.905084,25.729929,18.175155,0.413965
42.784881,25.731373,17.053508,0.398587
5.948789,25.732842,19.784052,3.325727
19.899146,0.000000,19.899146,1.000000
22.993174,25.732621,2.739447,0.119142
14.890811,0.000000,14.890811,1.000000
5.668914,0.000000,5.668914,1.000000
0.095837,0.000000,0.095837,1.000000
8.603715,0.000000,8.603715,1.000000
0.760308,0.000000,0.760308,1.000000
34.680265,0.000000,34.680265,1.000000
66.718785,0.000000,66.718785,1.000000
24.705460,25.724685,1.019225,0.041255
25.365542,25.727995,0.362453,0.014289
66.087243,25.727913,40.359330,0.610698
67.767180,25.727883,42.039297,0.620349
26.802053,0.000000,26.802053,1.000000
39.851491,0.000000,39.851491,1.000000
10.461129,0.000000,10.461129,1.000000
19.400172,0.000000,19.400172,1.000000
15.207601,0.000000,15.207601,1.000000
12.151741,0.000000,12.151741,1.000000
9.976116,0.000000,9.976116,1.000000
5.185427,0.000000,5.185427,1.000000
1.475169,0.000000,1.475169,1.000000
21.051632,0.000000,21.051632,1.000000
19.552052,0.000000,19.552052,1.000000
24.280847,0.000000,24.280847,1.000000
5.028560,0.000000,5.028560,1.000000
7.756925,0.000000,7.756925,1.000000
19.355623,0.000000,19.355623,1.000000
9.134588,0.000000,9.134588,1.000000
2.101794,0.000000,2.101794,1.000000
12.066586,0.000000,12.066586,1.000000
34.116183,25.719322,8.396861,0.246125
34.210128,0.000000,34.210128,1.000000
8.645501,25.718899,17.073398,1.974830
34.491729,0.000000,34.491729,1.000000
41.050233,25.718207,15.332026,0.373494
21.514364,0.000000,21.514364,1.000000
5.544681,0.000000,5.544681,1.000000
34.852129,0.000000,34.852129,1.000000
14.025280,25.718185,11.692905,0.833702
13.468950,25.718921,12.249970,0.909497
37.053473,25.717979,11.335494,0.305923
6.436723,0.000000,6.436723,1.000000
30.792194,0.000000,30.792194,1.000000
32.753461,0.000000,32.753461,1.000000
26.413425,25.716761,0.696663,0.026375
23.052067,25.717328,2.665261,0.115619
15.246235,0.000000,15.246235,1.000000
13.246704,25.717169,12.470465,0.941401
9.880163,0.000000,9.880163,1.000000
17.211900,0.000000,17.211900,1.000000
50.303331,0.000000,50.303331,1.000000
78.808899,25.713364,53.095535,0.673725
24.365761,0.000000,24.365761,1.000000
74.264999,25.719615,48.545384,0.653678
73.587700,25.719506,47.868194,0.650492
14.673491,25.723412,11.049921,0.753053
22.742264,0.000000,22.742264,1.000000
29.272373,0.000000,29.272373,1.000000
3.722412,0.000000,3.722412,1.000000
10.025649,0.000000,10.025649,1.000000
3.276355,0.000000,3.276355,1.000000
0.087285,0.000000,0.087285,1.000000
43.160303,0.000000,43.160303,1.000000
25.698741,25.719520,0.020779,0.000809
17.096301,25.720923,8.624622,0.504473
46.908771,0.000000,46.908771,1.000000
62.378188,25.720227,36.657960,0.587673
5.759365,0.000000,5.759365,1.000000
61.211335,0.000000,61.211335,1.000000
49.372983,25.723272,23.649711,0.479001
8.227765,0.000000,8.227765,1.000000
6.997488,0.000000,6.997488,1.000000
45.106939,0.000000,45.106939,1.000000
72.034215,25.725113,46.309102,0.642876
47.449734,25.726670,21.723064,0.457812
13.885012,0.000000,13.885012,1.000000
48.984744,0.000000,48.984744,1.000000
32.046058,0.000000,32.046058,1.000000
55.505854,25.733050,29.772804,0.536390
79.734083,25.733557,54.000527,0.677258
54.955162,25.735947,29.219216,0.531692
16.578099,25.740282,9.162183,0.552668
13.551467,0.000000,13.551467,1.000000
13.931422,25.741892,11.810470,0.847758
62.803312,0.000000,62.803312,1.000000
17.596453,0.000000,17.596453,1.000000
2.321663,0.000000,2.321663,1.000000
43.874567,0.000000,43.874567,1.000000
0.039606,0.000000,0.039606,1.000000
58.269077,0.000000,58.269077,1.000000
42.027146,25.739800,16.287346,0.387543
36.240457,0.000000,36.240457,1.000000
18.136488,25.743715,7.607227,0.419443
11.465905,0.000000,11.465905,1.000000
4.965868,0.000000,4.965868,1.000000
21.493619,0.000000,21.493619,1.000000
0.395627,0.000000,0.395627,1.000000
40.097333,0.000000,40.097333,1.000000
7.595783,0.000000,7.595783,1.000000
6.156100,0.000000,6.156100,1.000000
52.398636,0.000000,52.398636,1.000000
56.042094,25.736891,30.305203,0.540758
0.844122,0.000000,0.844122,1.000000
23.272626,0.000000,23.272626,1.000000
29.855115,0.000000,29.855115,1.000000
43.917729,0.000000,43.917729,1.000000
13.688526,25.739593,12.051067,0.880377
7.293277,0.000000,7.293277,1.000000
6.777699,0.000000,6.777699,1.000000
24.557330,0.000000,24.557330,1.000000
8.147892,0.000000,8.147892,1.000000
17.105279,0.000000,17.105279,1.000000
18.292247,25.735584,7.443338,0.406912
7.952815,25.734893,17.782079,2.235948
2.520921,0.000000,2.520921,1.000000
43.558323,0.000000,43.558323,1.000000
33.830824,0.000000,33.830824,1.000000
5.186899,0.000000,5.186899,1.000000
20.677426,0.000000,20.677426,1.000000
34.580205,25.731446,8.848759,0.255891
24.847942,25.731042,0.883099,0.035540
19.408257,0.000000,19.408257,1.000000
8.081031,25.731679,17.650649,2.184208
9.618365,0.000000,9.618365,1.000000
30.615401,0.000000,30.615401,1.000000
10.769961,0.000000,10.769961,1.000000
8.433517,0.000000,8.433517,1.000000
11.231718,0.000000,11.231718,1.000000
19.408458,0.000000,19.408458,1.000000
41.818876,0.000000,41.818876,1.000000
13.648111,25.724619,12.076508,0.884848
25.867210,0.000000,25.867210,1.000000
41.889654,25.724940,16.164714,0.385888
16.291632,0.000000,16.291632,1.000000
36.148953,0.000000,36.148953,1.000000
46.778184,25.725490,21.052695,0.450054
43.829013,0.000000,43.829013,1.000000
31.246894,25.728006,5.518889,0.176622
6.966054,0.000000,6.966054,1.000000
2.677577,0.000000,2.677577,1.000000
3.338227,0.000000,3.338227,1.000000
33.523409,0.000000,33.523409,1.000000
6.860481,0.000000,6.860481,1.000000
27.272891,0.000000,27.272891,1.000000
17.114345,25.723879,8.609534,0.503059
12.780337,0.000000,12.780337,1.000000
23.066752,0.000000,23.066752,1.000000
25.231236,0.000000,25.231236,1.000000
24.378418,25.722070,1.343652,0.055116
31.523097,0.000000,31.523097,1.000000
6.755204,25.721923,18.966719,2.807720
26.238036,0.000000,26.238036,1.000000
195.222624,25.720872,169.501751,0.868249
155.468383,25.720914,129.747469,0.834559
4.736533,0.000000,4.736533,1.000000
19.027344,0.000000,19.027344,1.000000
10.090531,0.000000,10.090531,1.000000
34.300026,0.000000,34.300026,1.000000
32.993865,25.741335,7.252530,0.219814
37.244184,25.742018,11.502166,0.308831
3.086136,0.000000,3.086136,1.000000
34.410226,0.000000,34.410226,1.000000
20.799557,25.741707,4.942149,0.237608
30.747545,0.000000,30.747545,1.000000
21.605748,25.742004,4.136256,0.191442
34.169530,0.000000,34.169530,1.000000
122.528206,0.000000,122.528206,1.000000
102.137764,25.742745,76.395019,0.747961
9.054158,0.000000,9.054158,1.000000
10.434228,0.000000,10.434228,1.000000
3.030777,0.000000,3.030777,1.000000
8.883781,0.000000,8.883781,1.000000
34.209338,0.000000,34.209338,1.000000
54.078888,0.000000,54.078888,1.000000
26.419969,25.751517,0.668452,0.025301
55.588067,0.000000,55.588067,1.000000
12.355476,25.753827,13.398352,1.084406
15.656328,0.000000,15.656328,1.000000
13.309812,25.755137,12.445324,0.935049
38.208973,0.000000,38.208973,1.000000
75.308011,25.753341,49.554670,0.658027
45.875333,25.754333,20.121000,0.438602
9.907258,0.000000,9.907258,1.000000
48.398106,0.000000,48.398106,1.000000
100.290831,25.758619,74.532212,0.743161
22.735663,0.000000,22.735663,1.000000
3.403811,0.000000,3.403811,1.000000
22.484406,0.000000,22.484406,1.000000
18.883984,0.000000,18.883984,1.000000
0.677171,25.764073,25.086901,37.046612
3.428593,0.000000,3.428593,1.000000
14.205059,0.000000,14.205059,1.000000
0.407300,0.000000,0.407300,1.000000
19.685903,0.000000,19.685903,1.000000
15.346734,0.000000,15.346734,1.000000
6.882196,0.000000,6.882196,1.000000
30.809714,0.000000,30.809714,1.000000
17.450884,25.754003,8.303119,0.475799
35.632667,25.754405,9.878262,0.277225
66.784313,25.753745,41.030568,0.614374
17.641117,0.000000,17.641117,1.000000
28.269541,25.757793,2.511748,0.088850
1.074674,0.000000,1.074674,1.000000
31.588505,0.000000,31.588505,1.000000
25.699576,0.000000,25.699576,1.000000
5.355372,0.000000,5.355372,1.000000
10.520769,25.755844,15.235075,1.448095
0.600320,0.000000,0.600320,1.000000
6.868464,0.000000,6.868464,1.000000
0.352738,0.000000,0.352738,1.000000
5.210843,0.000000,5.210843,1.000000
0.156229,0.000000,0.156229,1.000000
2.114650,0.000000,2.114650,1.000000
6.429824,25.743831,19.314007,3.003816
28.121113,0.000000,28.121113,1.000000
7.720984,0.000000,7.720984,1.000000
15.107117,0.000000,15.107117,1.000000
42.745106,0.000000,42.745106,1.000000
46.436675,25.738334,20.698342,0.445733
17.341243,25.739684,8.398441,0.484304
29.224383,0.000000,29.224383,1.000000
11.226473,0.000000,11.226473,1.000000
6.698359,0.000000,6.698359,1.000000
10.687353,0.000000,10.687353,1.000000
19.257890,25.738273,6.480383,0.336505
56.535922,0.000000,56.535922,1.000000
25.063796,0.000000,25.063796,1.000000
15.156549,0.000000,15.156549,1.000000
34.446867,0.000000,34.446867,1.000000
12.131384,25.738116,13.606731,1.121614
6.449834,0.000000,6.449834,1.000000
38.439782,0.000000,38.439782,1.000000
3.289905,0.000000,3.289905,1.000000
13.103269,25.737205,12.633936,0.964182
19.437145,0.000000,19.437145,1.000000
44.221373,0.000000,44.221373,1.000000
26.615230,25.733923,0.881307,0.033113
24.239889,25.735389,1.495500,0.061696
17.266624,0.000000,17.266624,1.000000
33.040799,0.000000,33.040799,1.000000
45.830990,0.000000,45.830990,1.000000
0.580482,0.000000,0.580482,1.000000
25.385914,0.000000,25.385914,1.000000
41.196226,0.000000,41.196226,1.000000
42.130021,25.734820,16.395202,0.389157
29.537096,0.000000,29.537096,1.000000
31.093904,0.000000,31.093904,1.000000
15.856590,25.737645,9.881055,0.623151
26.131646,0.000000,26.131646,1.000000
21.360325,0.000000,21.360325,1.000000
59.610263,25.737318,33.872945,0.568240
25.606190,25.736971,0.130781,0.005107
18.883139,0.000000,18.883139,1.000000
11.381960,25.739643,14.357683,1.261442
20.186073,0.000000,20.186073,1.000000
25.667459,25.737963,0.070504,0.002747
2.457752,0.000000,2.457752,1.000000
58.712924,0.000000,58.712924,1.000000
64.300807,25.735675,38.565131,0.599761
30.005895,0.000000,30.005895,1.000000
18.711664,25.741338,7.029673,0.375684
6.523600,0.000000,6.523600,1.000000
6.742879,0.000000,6.742879,1.000000
16.484951,0.000000,16.484951,1.000000
27.266676,25.738095,1.528581,0.056060
6.589156,0.000000,6.589156,1.000000
0.474144,0.000000,0.474144,1.000000
34.040825,0.000000,34.040825,1.000000
11.113893,0.000000,11.113893,1.000000
31.278140,25.734628,5.543511,0.177233
23.528744,25.733472,2.204728,0.093704
64.675675,0.000000,64.675675,1.000000
91.797727,0.000000,91.797727,1.000000
56.065499,25.736815,30.328684,0.540951
42.102250,0.000000,42.102250,1.000000
36.319337,25.744435,10.574903,0.291165
54.272488,25.745728,28.526760,0.525621
38.954250,25.746564,13.207687,0.339056
12.049189,0.000000,12.049189,1.000000
34.696399,0.000000,34.696399,1.000000
17.800478,25.748779,7.948301,0.446522
2.468417,0.000000,2.468417,1.000000
9.253721,25.748858,16.495136,1.782541
1.289964,0.000000,1.289964,1.000000
13.711213,0.000000,13.711213,1.000000
5.331476,0.000000,5.331476,1.000000
4.488318,0.000000,4.488318,1.000000
12.291675,0.000000,12.291675,1.000000
45.344663,0.000000,45.344663,1.000000
59.921106,25.738481,34.182624,0.570461
38.945068,0.000000,38.945068,1.000000
11.942624,0.000000,11.942624,1.000000
34.539233,0.000000,34.539233,1.000000
37.352923,25.742681,11.610242,0.310826
16.272548,0.000000,16.272548,1.000000
30.493747,25.744292,4.749456,0.155752
5.097328,0.000000,5.097328,1.000000
5.045599,0.000000,5.045599,1.000000
33.187134,0.000000,33.187134,1.000000
26.139517,25.740657,0.398861,0.015259
4.628781,0.000000,4.628781,1.000000
44.753974,0.000000,44.753974,1.000000
24.808026,0.000000,24.808026,1.000000
3.668612,0.000000,3.668612,1.000000
3.941668,0.000000,3.941668,1.000000
23.462935,0.000000,23.462935,1.000000
2.426697,0.000000,2.426697,1.000000
0.879760,0.000000,0.879760,1.000000
10.991484,0.000000,10.991484,1.000000
46.682108,0.000000,46.682108,1.000000
63.160211,25.732438,37.427774,0.592585
13.508005,0.000000,13.508005,1.000000
25.651347,25.737039,0.085692,0.003341
62.358578,25.736075,36.622503,0.587289
63.789004,25.736069,38.052935,0.596544
1.580884,0.000000,1.580884,1.000000
19.186855,0.000000,19.186855,1.000000
0.380519,0.000000,0.380519,1.000000
11.494790,0.000000,11.494790,1.000000
48.639127,25.737535,22.901592,0.470847
14.008045,25.736413,11.728369,0.837260
9.943633,25.738217,15.794584,1.588412
3.621337,0.000000,3.621337,1.000000
8.008704,25.736049,17.727346,2.213510
36.960857,0.000000,36.960857,1.000000
39.851985,25.732912,14.119073,0.354288
37.542671,0.000000,37.542671,1.000000
3.649798,0.000000,3.649798,1.000000
16.833477,0.000000,16.833477,1.000000
8.425556,0.000000,8.425556,1.000000
19.713822,0.000000,19.713822,1.000000
28.713764,25.732036,2.981728,0.103843
24.820976,0.000000,24.820976,1.000000
23.192623,25.731797,2.539174,0.109482
3.050578,0.000000,3.050578,1.000000
59.771453,0.000000,59.771453,1.000000
52.074553,25.729741,26.344812,0.505906
15.976549,0.000000,15.976549,1.000000
4.204521,0.000000,4.204521,1.000000
24.281732,0.000000,24.281732,1.000000
8.678087,25.732031,17.053944,1.965173
10.622075,0.000000,10.622075,1.000000
1.028030,0.000000,1.028030,1.000000
20.257884,0.000000,20.257884,1.000000
36.221581,25.727445,10.494135,0.289721
36.435961,25.727015,10.708945,0.293911
50.931029,0.000000,50.931029,1.000000
67.101407,25.728682,41.372725,0.616570
71.059754,25.730663,45.329091,0.637901
19.758416,0.000000,19.758416,1.000000
17.736386,0.000000,17.736386,1.000000
101.133426,0.000000,101.133426,1.000000
56.369204,25.736378,30.632827,0.543432
6.522936,0.000000,6.522936,1.000000
27.259972,0.000000,27.259972,1.000000
4.432989,0.000000,4.432989,1.000000
45.365032,25.743317,19.621716,0.432530
26.818194,25.741643,1.076551,0.040143
4.876524,0.000000,4.876524,1.000000
12.777027,0.000000,12.777027,1.000000
36.683065,0.000000,36.683065,1.000000
89.050305,25.740612,63.309693,0.710943
88.490008,25.741471,62.748537,0.709103
87.622146,25.746441,61.875704,0.706165
74.176278,25.751367,48.424911,0.652836
16.797742,0.000000,16.797742,1.000000
21.826432,25.760023,3.933591,0.180221
28.353860,25.759320,2.594540,0.091506
24.209683,0.000000,24.209683,1.000000
41.151500,0.000000,41.151500,1.000000
51.325683,25.759093,25.566589,0.498125
53.145271,25.760301,27.384970,0.515285
47.572969,25.762307,21.810662,0.458468
10.098936,25.764455,15.665519,1.551205
22.011543,0.000000,22.011543,1.000000
56.839011,25.764937,31.074075,0.546703
22.445154,25.764642,3.319488,0.147893
10.207361,0.000000,10.207361,1.000000
25.714988,0.000000,25.714988,1.000000
7.564418,0.000000,7.564418,1.000000
16.274225,0.000000,16.274225,1.000000
3.037402,0.000000,3.037402,1.000000
52.152963,0.000000,52.152963,1.000000
68.701882,25.761642,42.940240,0.625023
24.649495,0.000000,24.649495,1.000000
6.513060,0.000000,6.513060,1.000000
26.053506,0.000000,26.053506,1.000000
12.194375,25.765480,13.571104,1.112899
1.531964,0.000000,1.531964,1.000000
9.783681,0.000000,9.783681,1.000000
0.415762,0.000000,0.415762,1.000000
37.504364,0.000000,37.504364,1.000000
34.743284,25.759304,8.983980,0.258582
7.589336,0.000000,7.589336,1.000000
5.685936,0.000000,5.685936,1.000000
9.591540,0.000000,9.591540,1.000000
2.017103,0.000000,2.017103,1.000000
16.532909,0.000000,16.532909,1.000000
2.164079,0.000000,2.164079,1.000000
13.885665,0.000000,13.885665,1.000000
51.133586,25.752240,25.381346,0.496373
40.068477,25.751311,14.317167,0.357317
61.880679,0.000000,61.880679,1.000000
48.288757,25.754418,22.534340,0.466658
24.607854,0.000000,24.607854,1.000000
22.863783,25.759008,2.895225,0.126629
24.726800,0.000000,24.726800,1.000000
31.203813,0.000000,31.203813,1.000000
32.608544,25.758610,6.849934,0.210066
30.887363,0.000000,30.887363,1.000000
58.442007,25.759572,32.682435,0.559228
143.174511,25.759973,117.414538,0.820080
96.361110,25.762529,70.598581,0.732646
38.894603,25.771710,13.122892,0.337396
11.893150,0.000000,11.893150,1.000000
19.306141,25.778255,6.472114,0.335236
24.853162,0.000000,24.853162,1.000000
32.930582,25.776664,7.153918,0.217242
14.602412,0.000000,14.602412,1.000000
18.324693,25.777151,7.452458,0.406689
20.518857,0.000000,20.518857,1.000000
22.483851,25.775695,3.291844,0.146409
11.850127,0.000000,11.850127,1.000000
15.474650,0.000000,15.474650,1.000000
10.931200,0.000000,10.931200,1.000000
12.129840,0.000000,12.129840,1.000000
20.924679,0.000000,20.924679,1.000000
28.925606,0.000000,28.925606,1.000000
37.999580,0.000000,37.999580,1.000000
13.969124,25.770778,11.801653,0.844838
34.997791,0.000000,34.997791,1.000000
45.955071,25.770811,20.184260,0.439217
10.604106,25.771531,15.167425,1.430335
15.604593,0.000000,15.604593,1.000000
26.656496,0.000000,26.656496,1.000000
42.237930,25.771129,16.466801,0.389858
31.627535,25.771198,5.856337,0.185166
16.877032,0.000000,16.877032,1.000000
30.777114,0.000000,30.777114,1.000000
36.644113,25.772246,10.871866,0.296688
12.220669,0.000000,12.220669,1.000000
4.776893,0.000000,4.776893,1.000000
49.800014,0.000000,49.800014,1.000000
88.830778,25.770790,63.059988,0.709889
6.841105,0.000000,6.841105,1.000000
53.735007,0.000000,53.735007,1.000000
1.676104,0.000000,1.676104,1.000000
10.145389,0.000000,10.145389,1.000000
20.760509,25.776407,5.015898,0.241608
34.350710,0.000000,34.350710,1.000000
18.568928,0.000000,18.568928,1.000000
38.953071,0.000000,38.953071,1.000000
55.591615,25.774904,29.816711,0.536353
38.007687,25.775931,12.231756,0.321823
40.053854,0.000000,40.053854,1.000000
81.897574,25.779209,56.118366,0.685226
57.925774,25.780321,32.145453,0.554942
25.143516,0.000000,25.143516,1.000000
11.616783,0.000000,11.616783,1.000000
11.050560,0.000000,11.050560,1.000000
0.226796,0.000000,0.226796,1.000000
9.693736,0.000000,9.693736,1.000000
3.437791,0.000000,3.437791,1.000000
9.005933,0.000000,9.005933,1.000000
16.982655,0.000000,16.982655,1.000000
37.844483,0.000000,37.844483,1.000000
24.488889,0.000000,24.488889,1.000000
29.450323,0.000000,29.450323,1.000000
44.539469,25.778760,18.760709,0.421215
32.568212,25.779046,6.789166,0.208460
4.368677,0.000000,4.368677,1.000000
23.074614,0.000000,23.074614,1.000000
38.986356,0.000000,38.986356,1.000000
0.495434,0.000000,0.495434,1.000000
2.980997,0.000000,2.980997,1.000000
28.860216,0.000000,28.860216,1.000000
5.286375,0.000000,5.286375,1.000000
10.047836,0.000000,10.047836,1.000000
32.898805,0.000000,32.898805,1.000000
28.096321,0.000000,28.096321,1.000000
22.438706,25.774420,3.335714,0.148659
31.598087,0.000000,31.598087,1.000000
50.966214,25.774341,25.191873,0.494286
31.999197,25.774794,6.224403,0.194517
40.473403,0.000000,40.473403,1.000000
32.734208,25.777237,6.956971,0.212529
31.433168,25.778380,5.654789,0.179899
25.269820,25.778921,0.509101,0.020147
5.698012,0.000000,5.698012,1.000000
25.403299,0.000000,25.403299,1.000000
36.805354,25.777760,11.027594,0.299619
2.337710,0.000000,2.337710,1.000000
22.634118,0.000000,22.634118,1.000000
4.146545,0.000000,4.146545,1.000000
52.740400,0.000000,52.740400,1.000000
132.173262,25.774841,106.398421,0.804992
127.352700,25.776936,101.575763,0.797594
35.926833,0.000000,35.926833,1.000000
6.567373,0.000000,6.567373,1.000000
30.183467,0.000000,30.183467,1.000000
8.238961,0.000000,8.238961,1.000000
12.278364,0.000000,12.278364,1.000000
27.516522,0.000000,27.516522,1.000000
29.211336,0.000000,29.211336,1.000000
0.099167,0.000000,0.099167,1.000000
20.481166,0.000000,20.481166,1.000000
38.005244,0.000000,38.005244,1.000000
30.653175,0.000000,30.653175,1.000000
9.617871,25.789256,16.171385,1.681389
11.310304,0.000000,11.310304,1.000000
19.872737,0.000000,19.872737,1.000000
27.003424,0.000000,27.003424,1.000000
66.583742,25.786796,40.796946,0.612716
36.592401,25.786890,10.805511,0.295294
10.027268,0.000000,10.027268,1.000000
13.852550,25.790893,11.938344,0.861816
9.475020,0.000000,9.475020,1.000000
18.825570,0.000000,18.825570,1.000000
25.667623,0.000000,25.667623,1.000000
1.433926,0.000000,1.433926,1.000000
28.104957,0.000000,28.104957,1.000000
6.586935,0.000000,6.586935,1.000000
1.263982,0.000000,1.263982,1.000000
3.229486,0.000000,3.229486,1.000000
1.866023,0.000000,1.866023,1.000000
21.370621,0.000000,21.370621,1.000000
14.449953,0.000000,14.449953,1.000000
9.581138,0.000000,9.581138,1.000000
44.928162,0.000000,44.928162,1.000000
18.824089,25.775755,6.951667,0.369296
38.510534,0.000000,38.510534,1.000000
43.047289,25.776701,17.270588,0.401200
2.940340,0.000000,2.940340,1.000000
8.121245,0.000000,8.121245,1.000000
23.014549,0.000000,23.014549,1.000000
12.654712,0.000000,12.654712,1.000000
55.170158,0.000000,55.170158,1.000000
8.436286,0.000000,8.436286,1.000000
38.969807,0.000000,38.969807,1.000000
6.541379,25.775592,19.234214,2.940391
37.525257,0.000000,37.525257,1.000000
26.619914,25.775124,0.844790,0.031735
8.961417,0.000000,8.961417,1.000000
12.526794,0.000000,12.526794,1.000000
5.878460,0.000000,5.878460,1.000000
0.176642,0.000000,0.176642,1.000000
3.148249,0.000000,3.148249,1.000000
5.834117,0.000000,5.834117,1.000000
2.444187,0.000000,2.444187,1.000000
27.407708,0.000000,27.407708,1.000000
17.675091,0.000000,17.675091,1.000000
34.988013,0.000000,34.988013,1.000000
18.104476,25.764656,7.660180,0.423110
11.872579,0.000000,11.872579,1.000000
14.065632,0.000000,14.065632,1.000000
11.053478,0.000000,11.053478,1.000000
2.211255,0.000000,2.211255,1.000000
9.921417,0.000000,9.921417,1.000000
7.883349,0.000000,7.883349,1.000000
60.096986,0.000000,60.096986,1.000000
4.035797,0.000000,4.035797,1.000000
6.117474,0.000000,6.117474,1.000000
4.251802,0.000000,4.251802,1.000000
12.265144,0.000000,12.265144,1.000000
18.268335,25.755028,7.486693,0.409818
16.827260,0.000000,16.827260,1.000000
52.781594,0.000000,52.781594,1.000000
24.156671,0.000000,24.156671,1.000000
1.712637,0.000000,1.712637,1.000000
24.323570,0.000000,24.323570,1.000000
62.958057,25.752825,37.205232,0.590953
84.148736,25.752715,58.396021,0.693962
0.830638,0.000000,0.830638,1.000000
26.911310,0.000000,26.911310,1.000000
20.559432,25.758173,5.198741,0.252864
56.661916,0.000000,56.661916,1.000000
15.587906,0.000000,15.587906,1.000000
35.103259,0.000000,35.103259,1.000000
4.875531,0.000000,4.875531,1.000000
46.144409,0.000000,46.144409,1.000000
4.642570,0.000000,4.642570,1.000000
13.663197,0.000000,13.663197,1.000000
31.528267,0.000000,31.528267,1.000000
53.478550,25.757581,27.720970,0.518357
35.485951,25.758026,9.727925,0.274135
26.058137,0.000000,26.058137,1.000000
31.432669,25.760915,5.671753,0.180441
34.585636,25.760938,8.824697,0.255155
0.473604,0.000000,0.473604,1.000000
19.684897,0.000000,19.684897,1.000000
29.957425,0.000000,29.957425,1.000000
19.398588,25.759637,6.361049,0.327913
30.270014,0.000000,30.270014,1.000000
4.727609,0.000000,4.727609,1.000000
12.145165,25.759818,13.614653,1.120994
49.061420,0.000000,49.061420,1.000000
27.524690,0.000000,27.524690,1.000000
0.402270,0.000000,0.402270,1.000000
6.026640,0.000000,6.026640,1.000000
20.267422,0.000000,20.267422,1.000000
59.235212,0.000000,59.235212,1.000000
66.248151,25.755182,40.492969,0.611232
14.513564,0.000000,14.513564,1.000000
14.953078,25.760882,10.807803,0.722781
22.629824,0.000000,22.629824,1.000000
56.630517,25.759182,30.871335,0.545136
8.940344,0.000000,8.940344,1.000000
34.267575,0.000000,34.267575,1.000000
5.484519,0.000000,5.484519,1.000000
2.646765,0.000000,2.646765,1.000000
6.526486,0.000000,6.526486,1.000000
6.624703,0.000000,6.624703,1.000000
2.652835,0.000000,2.652835,1.000000
5.046317,0.000000,5.046317,1.000000
9.128028,0.000000,9.128028,1.000000
16.636942,0.000000,16.636942,1.000000
8.141570,0.000000,8.141570,1.000000
22.169490,0.000000,22.169490,1.000000
22.893040,0.000000,22.893040,1.000000
52.728428,25.747400,26.981028,0.511698
9.885728,25.747180,15.861453,1.604480
30.406453,25.749256,4.657196,0.153165
24.452928,25.748036,1.295108,0.052963
8.144453,0.000000,8.144453,1.000000
33.047242,0.000000,33.047242,1.000000
42.072822,25.746940,16.325882,0.388039
100.494851,25.747502,74.747349,0.743793
78.488726,25.748758,52.739969,0.671943
60.801461,25.754506,35.046956,0.576416
5.810244,0.000000,5.810244,1.000000
13.838264,0.000000,13.838264,1.000000
14.918740,0.000000,14.918740,1.000000
18.772489,0.000000,18.772489,1.000000
12.035170,25.757972,13.722802,1.140225
7.875656,0.000000,7.875656,1.000000
21.581746,0.000000,21.581746,1.000000
24.918122,0.000000,24.918122,1.000000
19.597511,25.754685,6.157174,0.314181
46.857720,0.000000,46.857720,1.000000
51.113130,25.754148,25.358982,0.496134
5.459162,25.755769,20.296607,3.717898
9.175915,0.000000,9.175915,1.000000
5.764532,0.000000,5.764532,1.000000
33.327148,25.754884,7.572264,0.227210
14.115760,0.000000,14.115760,1.000000
29.585130,25.753931,3.831199,0.129497
46.210271,25.753037,20.457234,0.442699
13.785359,0.000000,13.785359,1.000000
74.464014,0.000000,74.464014,1.000000
79.428559,25.753983,53.674576,0.675759
41.672225,25.757723,15.914502,0.381897
61.833027,25.761843,36.071185,0.583364
15.177989,0.000000,15.177989,1.000000
0.831562,0.000000,0.831562,1.000000
3.386035,0.000000,3.386035,1.000000
12.885840,0.000000,12.885840,1.000000
32.013232,0.000000,32.013232,1.000000
14.247945,0.000000,14.247945,1.000000
29.621328,0.000000,29.621328,1.000000
9.245145,25.759998,16.514853,1.786327
39.167141,0.000000,39.167141,1.000000
103.442511,25.759027,77.683484,0.750982
108.043772,25.760056,82.283716,0.761578
42.740099,25.766014,16.974085,0.397147
27.365365,0.000000,27.365365,1.000000
15.314265,0.000000,15.314265,1.000000
60.639169,25.773747,34.865422,0.574965
18.805114,25.772945,6.967831,0.370529
57.448625,0.000000,57.448625,1.000000
33.463186,25.775084,7.688102,0.229748
9.619627,0.000000,9.619627,1.000000
16.436773,25.778101,9.341328,0.568319
37.109820,0.000000,37.109820,1.000000
